GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.average,Average,29,115,5,7,4,23,5,4,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.average,AverageProperty,5,51,1,3,1,11,1,5,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.average,AverageVertexProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.average,AverageEdgeProperty,5,4,0,0,2,2,1,1,1,1
Gradoop Flink,org.gradoop.flink.io.impl.dot.functions,DotFileFormatSimple,4,101,2,8,0,26,2,6,0,3
Gradoop Flink,org.gradoop.flink.io.impl.dot.functions,DotFileFormatHtml,11,123,3,7,3,35,3,5,0,3
Gradoop Flink,org.gradoop.flink.io.impl.dot.functions,AbstractDotFileFormat,0,102,1,3,0,31,1,6,0,5
Gradoop Flink,org.gradoop.flink.algorithms.gelly.shortestpaths,SingleSourceShortestPaths,0,66,0,0,0,15,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,AggregateMultipleFunctions,2,105,2,8,0,21,2,6,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,CreateDictionary,0,39,0,2,0,11,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,ReportVertexLabels,0,34,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,NotEmpty,0,17,0,2,0,3,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,EncodeAndPruneEdges,3,162,2,12,0,34,2,8,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,ReportEdgeLabels,0,34,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,MinFrequency,0,24,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.functions.preprocessing,EncodeAndPruneVertices,0,135,0,12,0,28,0,9,0,3
Gradoop Flink,org.gradoop.flink.io.impl.csv.tuples,CSVGraphHead,8,19,0,0,2,8,2,5,2,5
Gradoop Flink,org.gradoop.flink.io.impl.csv.tuples,CSVEdge,20,31,0,0,5,14,5,8,5,8
Gradoop Flink,org.gradoop.flink.io.impl.csv.tuples,CSVVertex,12,23,0,0,3,10,3,6,3,6
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryMinFrequencies,31,0,2,0,7,0,3,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CCSSubgraphDecoder,17,0,0,0,6,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,GraphId,6,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,ToTFSMGraph,0,27,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,MinEdgeCount,18,0,2,0,4,0,3,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,ToCCSGraph,34,0,0,0,9,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CCSWrapInSubgraphEmbeddings,44,0,0,0,9,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryFrequent,31,0,2,0,6,0,4,0,3,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CCSSingleEdgeEmbeddings,57,0,2,0,14,0,3,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryFrequentAndInteresting,132,0,10,0,33,0,8,0,3,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryEdgeLabels,60,0,4,0,14,0,4,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,SingleEdgeEmbeddings,0,107,0,6,0,24,0,5,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,IsResult,0,19,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryVertexLabels,42,0,2,0,10,0,3,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryWithCount,17,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,WithoutInfrequentVertexLabels,78,0,10,0,24,0,8,0,3,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CategoryGraphCounts,49,0,4,0,13,0,4,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,TFSMSingleEdgeEmbeddings,0,52,0,2,0,13,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,LabelOnly,6,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,JoinEmbeddings,155,363,18,36,37,78,10,23,1,5
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,IsCharacteristic,6,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,CCSSubgraphOnly,36,0,0,0,9,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,MinFrequency,0,24,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,SubgraphDecoder,0,141,0,4,0,30,0,4,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,MergeEmbeddings,0,29,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,TFSMSubgraphDecoder,0,9,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,ToFSMGraph,0,87,0,4,0,18,0,5,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,TFSMSubgraphOnly,0,28,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,WithoutInfrequentEdgeLabels,78,0,8,0,24,0,7,0,3,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.functions,TFSMWrapInSubgraphEmbeddings,0,36,0,0,0,8,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.comparators,ElementIdComparator,9,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.representation.transactional,AdjacencyList,11,30,0,0,5,6,3,5,3,5
Gradoop Flink,org.gradoop.flink.representation.transactional,RepresentationConverters,3,262,0,12,1,54,1,11,1,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.planner.greedy,GreedyPlanner,102,880,10,62,13,165,11,45,1,19
Gradoop Flink,org.gradoop.flink.io.impl.tlf.inputformats,TLFInputFormat,13,11,0,0,3,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.inputformats,TLFRecordReader,15,198,1,21,1,45,2,18,1,8
Gradoop Flink,org.gradoop.flink.model.impl.layouts.transactional,TxCollectionLayoutFactory,39,212,1,1,6,52,6,8,5,8
Gradoop Flink,org.gradoop.flink.model.impl.layouts.transactional,TxCollectionLayoutFactory.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.layouts.transactional,TxCollectionLayout,2,76,0,0,1,18,1,10,1,10
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,JoinEdgeTupleWithTargetGraphs,0,26,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,JoinEdgeTupleWithSourceGraphs,0,20,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,JoinVertexIdWithGraphIds,0,18,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,AddNewGraphsToVertex,0,11,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,SplitValues,0,34,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,AddNewGraphsToEdge,0,52,0,6,0,15,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,EdgeToTriple,19,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.split.functions,MultipleGraphIdsGroupReducer,0,44,0,4,0,12,0,4,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv,CSVBase,2,146,1,3,0,23,1,14,0,13
Gradoop Flink,org.gradoop.flink.io.impl.csv,CSVConstants,3,28,0,0,1,4,1,1,1,1
Gradoop Flink,org.gradoop.flink.io.impl.csv,CSVDataSource,0,96,0,0,0,23,0,4,0,4
Gradoop Flink,org.gradoop.flink.io.impl.csv,CSVDataSink,14,129,5,7,4,29,6,7,2,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping,GroupingGroupReduce,0,124,0,6,0,30,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping,Grouping.new Object() {...},3,23,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping,Grouping.GroupingBuilder,18,388,2,24,2,85,2,34,0,22
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping,GroupingGroupCombine,0,147,0,6,0,37,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping,GroupingStrategy,0,34,0,0,0,4,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping,Grouping,55,299,14,12,7,54,11,17,0,15
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,BuildEmbedding,0,36,0,0,0,9,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,UpdateMapping,2,252,2,38,0,45,2,29,0,11
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,EdgeHasCandidate,0,35,0,0,0,9,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,UpdateVertexEdgeMapping,0,111,1,11,0,23,1,7,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,UpdateVertexMapping,0,88,1,7,0,22,1,6,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,BuildEdgeStep,0,63,0,4,0,13,0,5,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,BuildVertexStep,0,16,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,UpdateEdgeMapping,0,79,1,5,0,20,1,5,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,BuildEmbeddingFromVertex,0,27,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,BuildEmbeddingFromTriple,0,133,2,18,0,21,2,11,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.functions,VertexHasCandidate,0,35,0,0,0,9,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve,GVECollectionLayoutFactory,0,124,0,0,0,27,0,9,0,9
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve,GVEGraphLayoutFactory,3,147,1,3,1,31,1,9,0,8
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve,GVEBaseFactory,10,60,0,0,0,14,2,3,2,3
Gradoop Flink,org.gradoop.flink.model.impl.layouts.gve,GVELayout,0,132,0,0,0,33,0,12,0,12
Gradoop Flink,org.gradoop.flink.model.impl.layouts.transactional.tuples,GraphTransaction,24,39,4,0,7,16,3,8,1,8
Gradoop Flink,org.gradoop.flink.model.impl.epgm,GraphCollection,35,53,0,0,11,14,8,11,8,11
Gradoop Flink,org.gradoop.flink.model.impl.epgm,LogicalGraphFactory,24,86,0,0,3,15,3,10,3,10
Gradoop Flink,org.gradoop.flink.model.impl.epgm,GraphCollectionFactory,3,206,0,12,1,39,1,20,1,14
Gradoop Flink,org.gradoop.flink.model.impl.epgm,LogicalGraph,31,93,4,4,9,22,9,14,5,14
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan.binary,ValueJoinNode,0,268,0,10,0,49,0,20,0,15
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan.binary,CartesianProductNode,0,202,0,10,0,40,0,16,0,11
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan.binary,ExpandEmbeddingsNode,0,213,0,10,0,37,0,11,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan.binary,JoinEmbeddingsNode,0,292,0,18,0,56,0,24,0,15
Gradoop Flink,org.gradoop.flink.io.impl.graph,GraphDataSource,0,125,0,0,0,29,0,4,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.algorithm,DepthSearchMatching,97,953,11,91,26,196,8,59,1,15
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,GraphIdFilter,17,0,0,0,5,0,3,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,BuildGraphWithCandidates,0,73,1,9,0,17,1,6,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,ExpandFirstField,0,35,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,HasEmbeddings,31,0,0,0,8,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,FindEmbeddings,0,46,0,2,0,13,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,BuildTripleWithCandidatesAndGraphs,0,72,0,0,0,15,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,Project4To0And3AndSwitch,10,8,0,0,2,2,1,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,AddMatchesToProperties,42,0,2,0,13,0,4,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,GraphTransactionMatcher,148,0,6,0,39,0,7,0,4,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,AddGraphsToElements,8,3,0,0,2,1,1,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,BuildIdWithCandidatesAndGraphs,0,58,0,0,0,13,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,InitGraphHeadWithLineage,0,31,0,0,0,9,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,MergeSecondField,42,3,2,0,10,1,2,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.transactional.function,Project4To0And2AndSwitch,10,8,0,0,2,2,1,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.add.functions,AddEmbeddingElements,0,21,0,2,0,7,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,TargetLabelAndEdgeLabelDistribution,0,40,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctSourceIdsByEdgeLabel,0,47,0,0,0,10,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctVertexPropertiesByLabel,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,EdgeCount,0,7,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,AverageDegree,0,48,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,GraphDensity,0,37,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctTargetIdsByEdgeLabel,0,47,0,0,0,10,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,VertexCount,0,7,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,VertexDegreeDistribution,0,21,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctEdgeProperties,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctVertexProperties,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DegreeCentrality,0,38,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,VertexDegrees,0,33,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,AverageIncomingDegree,0,48,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DegreeCentralityBase,0,3,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,EdgeLabelDistribution,0,12,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,IncomingVertexDegrees,0,37,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,SourceLabelAndEdgeLabelDistribution,0,40,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,ConnectedComponentsDistribution,18,64,0,2,6,10,3,3,3,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctEdgePropertiesByLabel,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,OutgoingVertexDegrees,0,37,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctTargetIds,0,12,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,ValueDistribution,0,16,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,IncomingVertexDegreeDistribution,0,21,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,ConnectedComponentsDistributionAsValues,0,15,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,OutgoingVertexDegreeDistribution,0,21,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,AverageClusteringCoefficient,0,20,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,VertexValueDistribution,0,9,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctProperties,0,18,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,EdgeValueDistribution,0,9,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,AverageOutgoingDegree,0,48,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,VertexLabelDistribution,0,12,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.statistics,DistinctSourceIds,0,12,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.functions,CentroidAccumulator,0,26,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.functions,CountAppender,0,16,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.functions,VertexPostProcessingMap,0,79,2,2,0,13,2,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.functions,CentroidAverager,0,19,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.kmeans.functions,SelectNearestCenter,0,44,0,4,0,11,0,5,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,LVertexFlattener,106,0,8,0,28,0,7,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,FRAttractionFunction,0,104,0,0,0,19,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,FRCellIdSelector.NeighborType,0,94,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor,32,250,2,0,3,34,4,7,3,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,DefaultVertexCompareFunction,0,54,0,0,0,10,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,FRRepulsionFunction,9,192,1,9,2,44,2,9,1,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.CandidateGenerator,0,70,0,6,0,17,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,CentroidRepulsionForceMapper,0,104,0,2,0,20,0,4,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,AverageVertexPositionsFunction,0,55,0,0,0,9,0,5,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,FRCellIdSelector,0,76,0,24,0,15,0,14,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.new JoinFunction() {...},6,10,1,1,1,3,1,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.new FlatJoinFunction() {...},0,12,1,1,0,4,1,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.new FlatJoinFunction() {...},0,12,1,1,0,4,1,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.new TypeHint() {...},0,6,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.new JoinFunction() {...},6,10,1,1,1,3,1,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,FRCellIdMapper,0,34,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,FRForceApplicator,28,149,0,2,12,32,7,8,7,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,LGraphToEPGMMapper,27,56,0,0,4,11,1,4,1,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,VertexFusor.SuperVertexGenerator,0,88,0,4,0,17,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,CentroidUpdater,15,203,4,16,3,46,4,12,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.layouting.functions,LVertexEPGMVertexJoinFunction,0,9,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.keyselector,IdInTuple,0,13,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,ExtractKeyedCandidateEdges,6,35,1,1,1,8,1,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,PostProcessExpandEmbedding,0,37,0,6,0,10,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,AdoptEmptyPaths,0,37,0,4,0,11,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,FilterPreviousExpandEmbedding,0,25,0,2,0,5,0,4,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,MergeExpandEmbeddings,0,136,3,29,0,25,3,16,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,CreateExpandEmbedding,0,92,0,12,0,20,0,9,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.functions,ExtractExpandColumn,0,12,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single,PatternMatching,53,59,2,4,14,17,5,8,3,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,SetVertexAsSuperVertex,0,21,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,TransposeVertexGroupItems,0,110,0,4,0,30,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,ReduceVertexGroupItems,0,87,0,4,0,28,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildVertexGroupItem,0,70,0,6,0,17,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildVertexWithSuperVertexBC,0,79,0,6,0,19,0,7,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,LabelGroupFilter,0,87,0,20,0,18,0,13,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,UpdateEdgeGroupItem,0,14,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildVertexWithSuperVertex,0,21,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildEdgeGroupItem,0,66,0,6,0,16,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildGroupItemBase,1,114,2,12,1,29,2,9,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,CombineVertexGroupItems,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,ReduceVertexGroupItemBase,0,36,0,0,0,10,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildSuperEdge,0,57,0,4,0,16,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildSuperVertex,0,39,0,0,0,11,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,ReduceEdgeGroupItems,0,49,0,0,0,15,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,FilterRegularVertices,0,11,0,2,0,2,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,FilterSuperVertices,0,7,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,CombineEdgeGroupItems,0,18,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.grouping.functions,BuildBase,0,58,0,6,0,16,0,7,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.cloning.functions,ElementGraphUpdater,0,28,0,0,0,7,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.cloning.functions,Value0Of2ToId,0,20,0,0,0,4,0,2,0,2
